"Date","Price","Open","High","Low","Vol.","Change %"
"01/04/2018","11.170","11.170","11.170","11.170","","-0.04%"
"01/03/2018","11.175","11.175","11.175","11.175","","0.18%"
"01/02/2018","11.155","11.155","11.155","11.155","","-0.13%"
"12/29/2017","11.170","11.170","11.170","11.170","","0.31%"
"12/28/2017","11.135","11.135","11.135","11.135","","0.00%"
"12/27/2017","11.135","11.135","11.135","11.135","","0.81%"
"12/26/2017","11.045","11.045","11.045","11.045","","0.00%"
"12/22/2017","11.045","11.045","11.045","11.045","","0.00%"
"12/21/2017","11.045","11.045","11.045","11.045","0.03K","0.78%"
"12/20/2017","10.960","10.960","10.960","10.960","","1.06%"
"12/19/2017","10.845","10.845","10.845","10.845","","0.42%"
"12/18/2017","10.800","10.800","10.800","10.800","","8.38%"
"12/15/2017","9.965","9.965","9.965","9.965","","0.05%"
"12/14/2017","9.960","9.960","9.960","9.960","","0.30%"
"12/13/2017","9.930","9.930","9.930","9.930","","0.15%"
"12/12/2017","9.915","9.915","9.915","9.915","","0.15%"
"12/11/2017","9.900","9.900","9.900","9.900","","0.10%"
"12/08/2017","9.890","9.890","9.890","9.890","","0.00%"
"12/07/2017","9.890","9.890","9.890","9.890","","0.36%"
"12/06/2017","9.855","9.855","9.855","9.855","","0.15%"
"12/05/2017","9.840","9.840","9.840","9.840","","0.05%"
"12/04/2017","9.835","9.835","9.835","9.835","","0.20%"
"12/01/2017","9.815","9.815","9.815","9.815","","0.05%"
"11/30/2017","9.810","9.810","9.810","9.810","","-0.25%"
"11/29/2017","9.835","9.835","9.835","9.835","","0.31%"
"11/28/2017","9.805","9.805","9.805","9.805","","0.00%"
"11/27/2017","9.805","9.805","9.805","9.805","","0.36%"
"11/24/2017","9.770","9.770","9.770","9.770","","0.77%"
"11/22/2017","9.695","9.695","9.695","9.695","","0.00%"
"11/21/2017","9.695","9.695","9.695","9.695","","0.21%"
"11/20/2017","9.675","9.675","9.675","9.675","","0.00%"
"11/17/2017","9.675","9.675","9.675","9.675","","0.00%"
"11/16/2017","9.675","9.675","9.675","9.675","","5.33%"
"11/15/2017","9.185","9.185","9.185","9.185","","-0.05%"
"11/14/2017","9.190","9.190","9.190","9.190","","0.00%"
"11/13/2017","9.190","9.190","9.190","9.190","","0.11%"
"11/10/2017","9.180","9.180","9.180","9.180","","0.55%"
"11/09/2017","9.130","9.130","9.130","9.130","","0.00%"
"11/08/2017","9.130","9.130","9.130","9.130","","0.05%"
"11/07/2017","9.125","9.125","9.125","9.125","","0.00%"
"11/06/2017","9.125","9.125","9.125","9.125","","0.00%"
"11/03/2017","9.125","9.125","9.125","9.125","","0.00%"
"11/02/2017","9.125","9.125","9.125","9.125","","1.11%"
"11/01/2017","9.025","9.025","9.025","9.025","","0.00%"
"10/31/2017","9.025","9.025","9.025","9.025","","0.33%"
"10/30/2017","8.995","8.995","8.995","8.995","","0.00%"
"10/27/2017","8.995","8.995","8.995","8.995","","1.64%"
"10/26/2017","8.850","8.850","8.850","8.850","","0.74%"
"10/25/2017","8.785","8.785","8.785","8.785","","-0.40%"
"10/24/2017","8.820","8.820","8.820","8.820","","0.00%"
"10/23/2017","8.820","8.820","8.820","8.820","","-0.45%"
"10/20/2017","8.860","8.860","8.860","8.860","","-0.51%"
"10/19/2017","8.905","8.905","8.905","8.905","","-0.50%"
"10/18/2017","8.950","8.950","8.950","8.950","","0.00%"
"10/17/2017","8.950","8.950","8.950","8.950","","0.00%"
"10/16/2017","8.950","8.950","8.950","8.950","","8.22%"
"10/13/2017","8.270","8.270","8.270","8.270","","0.00%"
"10/12/2017","8.270","8.270","8.270","8.270","","0.00%"
"10/11/2017","8.270","8.270","8.270","8.270","","0.00%"
"10/10/2017","8.270","8.270","8.270","8.270","","0.00%"
"10/09/2017","8.270","8.270","8.270","8.270","","0.30%"
"10/06/2017","8.245","8.245","8.245","8.245","","0.18%"
"10/05/2017","8.230","8.230","8.230","8.230","","0.18%"
"10/04/2017","8.215","8.215","8.215","8.215","","0.00%"
"10/03/2017","8.215","8.215","8.215","8.215","","0.55%"
"10/02/2017","8.170","8.170","8.170","8.170","","0.06%"
"09/29/2017","8.165","8.165","8.165","8.165","","1.37%"
"09/28/2017","8.055","8.055","8.055","8.055","","0.37%"
"09/27/2017","8.025","8.025","8.025","8.025","","0.00%"
"09/26/2017","8.025","8.025","8.025","8.025","","2.69%"
"09/25/2017","7.815","7.815","7.815","7.815","","0.51%"
"09/22/2017","7.775","7.775","7.775","7.775","","1.04%"
"09/21/2017","7.695","7.695","7.695","7.695","","0.00%"
"09/20/2017","7.695","7.695","7.695","7.695","","0.59%"
"09/19/2017","7.650","7.650","7.650","7.650","","0.00%"
"09/18/2017","7.650","7.650","7.650","7.650","0.01K","21.14%"
"09/15/2017","6.315","6.315","6.315","6.315","","0.16%"
"09/14/2017","6.305","6.305","6.305","6.305","","0.40%"
"09/13/2017","6.280","6.280","6.280","6.280","","0.16%"
"09/12/2017","6.270","6.270","6.270","6.270","","0.00%"
"09/11/2017","6.270","6.270","6.270","6.270","","0.56%"
"09/08/2017","6.235","6.235","6.235","6.235","","0.40%"
"09/07/2017","6.210","6.210","6.210","6.210","","0.57%"
"09/06/2017","6.175","6.175","6.175","6.175","","0.00%"
"09/05/2017","6.175","6.175","6.175","6.175","","0.73%"
"09/01/2017","6.130","6.130","6.130","6.130","","0.00%"
"08/31/2017","6.130","6.130","6.130","6.130","","-0.73%"
"08/30/2017","6.175","6.175","6.175","6.175","","0.82%"
"08/29/2017","6.125","6.125","6.125","6.125","","0.25%"
"08/28/2017","6.110","6.110","6.110","6.110","","0.00%"
"08/25/2017","6.110","6.110","6.110","6.110","","0.00%"
"08/24/2017","6.110","6.110","6.110","6.110","","-0.57%"
"08/23/2017","6.145","6.145","6.145","6.145","","0.00%"
"08/22/2017","6.145","6.145","6.145","6.145","","-0.32%"
"08/21/2017","6.165","6.165","6.165","6.165","","-1.36%"
"08/18/2017","6.250","6.250","6.250","6.250","","0.00%"
"08/17/2017","6.250","6.250","6.250","6.250","","-0.40%"
"08/16/2017","6.275","6.275","6.275","6.275","","6.90%"
"08/15/2017","5.870","5.870","5.870","5.870","","0.26%"
"08/14/2017","5.855","5.855","5.855","5.855","","0.09%"
"08/11/2017","5.850","5.850","5.850","5.850","","0.00%"
"08/10/2017","5.850","5.850","5.850","5.850","","0.09%"
"08/09/2017","5.845","5.845","5.845","5.845","","0.00%"
"08/08/2017","5.845","5.845","5.845","5.845","","0.52%"
"08/07/2017","5.815","5.815","5.815","5.815","","0.09%"
"08/04/2017","5.810","5.810","5.810","5.810","","0.52%"
"08/03/2017","5.780","5.780","5.780","5.780","","0.09%"
"08/02/2017","5.775","5.775","5.775","5.775","","0.00%"
"08/01/2017","5.775","5.775","5.775","5.775","","-0.43%"
"07/31/2017","5.800","5.800","5.800","5.800","","1.05%"
"07/28/2017","5.740","5.740","5.740","5.740","","0.53%"
"07/27/2017","5.710","5.710","5.710","5.710","","1.06%"
"07/26/2017","5.650","5.650","5.650","5.650","","0.62%"
"07/25/2017","5.615","5.615","5.615","5.615","","0.00%"
"07/24/2017","5.615","5.615","5.615","5.615","","0.36%"
"07/21/2017","5.595","5.595","5.595","5.595","","0.00%"
"07/20/2017","5.595","5.595","5.595","5.595","","0.36%"
"07/19/2017","5.575","5.575","5.575","5.575","","0.00%"
"07/18/2017","5.575","5.575","5.575","5.575","","0.00%"
"07/17/2017","5.575","5.575","5.575","5.575","","2.39%"
"07/14/2017","5.445","5.445","5.445","5.445","","0.00%"
"07/13/2017","5.445","5.445","5.445","5.445","","0.00%"
"07/12/2017","5.445","5.445","5.445","5.445","","0.00%"
"07/11/2017","5.445","5.445","5.445","5.445","","0.00%"
"07/10/2017","5.445","5.445","5.445","5.445","","0.00%"
"07/07/2017","5.445","5.445","5.445","5.445","","0.00%"
"07/06/2017","5.445","5.445","5.445","5.445","","-0.37%"
"07/05/2017","5.465","5.465","5.465","5.465","","-0.46%"
"07/03/2017","5.490","5.490","5.490","5.490","","0.18%"
"06/30/2017","5.480","5.480","5.480","5.480","","-0.27%"
"06/29/2017","5.495","5.495","5.495","5.495","","0.00%"
"06/28/2017","5.495","5.495","5.495","5.495","","0.00%"
"06/27/2017","5.495","5.495","5.495","5.495","","0.00%"
"06/26/2017","5.495","5.495","5.495","5.495","","0.00%"
"06/23/2017","5.495","5.495","5.495","5.495","","0.00%"
"06/22/2017","5.495","5.495","5.495","5.495","","0.00%"
"06/21/2017","5.495","5.495","5.495","5.495","","0.00%"
"06/20/2017","5.495","5.495","5.495","5.495","","0.83%"
"06/19/2017","5.450","5.450","5.450","5.450","","0.00%"
"06/16/2017","5.450","5.450","5.450","5.450","","-0.55%"
"06/15/2017","5.480","5.480","5.480","5.480","","0.00%"
"06/14/2017","5.480","5.480","5.480","5.480","","0.00%"
"06/13/2017","5.480","5.480","5.480","5.480","","0.00%"
"06/12/2017","5.480","5.480","5.480","5.480","","0.09%"
"06/09/2017","5.475","5.475","5.475","5.475","","0.00%"
"06/08/2017","5.475","5.475","5.475","5.475","","-0.18%"
"06/07/2017","5.485","5.485","5.485","5.485","","0.00%"
"06/06/2017","5.485","5.485","5.485","5.485","","0.09%"
"06/05/2017","5.480","5.480","5.480","5.480","","0.55%"
"06/02/2017","5.450","5.450","5.450","5.450","","0.00%"
"06/01/2017","5.450","5.450","5.450","5.450","","-0.27%"
"05/31/2017","5.465","5.465","5.465","5.465","","0.00%"
"05/30/2017","5.465","5.465","5.465","5.465","","-0.55%"
"05/26/2017","5.495","5.495","5.495","5.495","","-0.54%"
"05/25/2017","5.525","5.525","5.525","5.525","","-0.63%"
"05/24/2017","5.560","5.560","5.560","5.560","","-8.10%"
"05/23/2017","6.050","6.050","6.050","6.050","","0.00%"
"05/22/2017","6.050","6.050","6.050","6.050","","0.00%"
"05/19/2017","6.050","6.050","6.050","6.050","","0.00%"
"05/18/2017","6.050","6.050","6.050","6.050","","0.00%"
"05/17/2017","6.050","6.050","6.050","6.050","","0.00%"
"05/16/2017","6.050","6.050","6.050","6.050","","-0.82%"
"05/15/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/12/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/11/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/10/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/09/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/08/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/05/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/04/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/03/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/02/2017","6.100","6.100","6.100","6.100","","0.00%"
"05/01/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/28/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/27/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/26/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/25/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/24/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/21/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/20/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/19/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/18/2017","6.100","6.100","6.100","6.100","","0.00%"
"04/17/2017","6.100","6.100","6.100","6.100","","-1.61%"
"04/13/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/12/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/11/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/10/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/07/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/06/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/05/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/04/2017","6.200","6.200","6.200","6.200","","0.00%"
"04/03/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/31/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/30/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/29/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/28/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/27/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/24/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/23/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/22/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/21/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/20/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/17/2017","6.200","6.200","6.200","6.200","","0.00%"
"03/16/2017","6.200","6.200","6.200","6.200","","-6.77%"
"03/15/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/14/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/13/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/10/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/09/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/08/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/07/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/06/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/03/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/02/2017","6.650","6.650","6.650","6.650","","0.00%"
"03/01/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/28/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/27/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/24/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/23/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/22/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/21/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/17/2017","6.650","6.650","6.650","6.650","","0.00%"
"02/16/2017","6.650","6.650","6.650","6.650","","-16.87%"
"02/15/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/14/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/13/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/10/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/09/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/08/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/07/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/06/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/03/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/02/2017","8.000","8.000","8.000","8.000","","0.00%"
"02/01/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/31/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/30/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/27/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/26/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/25/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/24/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/23/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/20/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/19/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/18/2017","8.000","8.000","8.000","8.000","","0.00%"
"01/17/2017","8.000","8.000","8.000","8.000","","-9.09%"
"01/13/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/12/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/11/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/10/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/09/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/06/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/05/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/04/2017","8.800","8.800","8.800","8.800","","0.00%"
"01/03/2017","8.800","8.800","8.800","8.800","","0.00%"
"12/30/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/29/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/28/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/27/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/23/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/22/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/21/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/20/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/19/2016","8.800","8.800","8.800","8.800","","0.00%"
"12/16/2016","8.800","8.800","8.800","8.800","","12.03%"
"12/15/2016","7.855","7.855","7.855","7.855","","0.00%"
"12/14/2016","7.855","7.855","7.855","7.855","","0.00%"
"12/13/2016","7.855","7.855","7.855","7.855","","-0.25%"
"12/12/2016","7.875","7.875","7.875","7.875","","0.57%"
"12/09/2016","7.830","7.830","7.830","7.830","","0.71%"
"12/08/2016","7.775","7.775","7.775","7.775","","1.63%"
"12/07/2016","7.650","7.650","7.650","7.650","","0.00%"
"12/06/2016","7.650","7.650","7.650","7.650","","1.46%"
"12/05/2016","7.540","7.540","7.540","7.540","","2.45%"
"12/02/2016","7.360","7.360","7.360","7.360","","0.41%"
"12/01/2016","7.330","7.330","7.330","7.330","","2.09%"
"11/30/2016","7.180","7.180","7.180","7.180","","0.56%"
"11/29/2016","7.140","7.140","7.140","7.140","","0.85%"
"11/28/2016","7.080","7.080","7.080","7.080","","0.00%"
"11/25/2016","7.080","7.080","7.080","7.080","","-0.56%"
"11/23/2016","7.120","7.120","7.120","7.120","","-0.49%"
"11/22/2016","7.155","7.155","7.155","7.155","","0.00%"
"11/21/2016","7.155","7.155","7.155","7.155","","1.42%"
"11/18/2016","7.055","7.055","7.055","7.055","","-1.40%"
"11/17/2016","7.155","7.155","7.155","7.155","","-1.99%"
"11/16/2016","7.300","7.300","7.300","7.300","","3.84%"
"11/15/2016","7.030","7.030","7.030","7.030","","0.00%"
"11/14/2016","7.030","7.030","7.030","7.030","","-0.21%"
"11/11/2016","7.045","7.045","7.045","7.045","","0.07%"
"11/10/2016","7.040","7.040","7.040","7.040","","-0.28%"
"11/09/2016","7.060","7.060","7.060","7.060","","0.14%"
"11/08/2016","7.050","7.050","7.050","7.050","","0.36%"
"11/07/2016","7.025","7.025","7.025","7.025","","0.07%"
"11/04/2016","7.020","7.020","7.020","7.020","","0.57%"
"11/03/2016","6.980","6.980","6.980","6.980","","-0.14%"
"11/02/2016","6.990","6.990","6.990","6.990","","0.29%"
"11/01/2016","6.970","6.970","6.970","6.970","","0.00%"
"10/31/2016","6.970","6.970","6.970","6.970","","0.22%"
"10/28/2016","6.955","6.955","6.955","6.955","","0.80%"
"10/27/2016","6.900","6.900","6.900","6.900","","0.95%"
"10/26/2016","6.835","6.835","6.835","6.835","","0.00%"
"10/25/2016","6.835","6.835","6.835","6.835","","0.51%"
"10/24/2016","6.800","6.800","6.800","6.800","","0.00%"
"10/21/2016","6.800","6.800","6.800","6.800","","1.27%"
"10/20/2016","6.715","6.715","6.715","6.715","","0.60%"
"10/19/2016","6.675","6.675","6.675","6.675","","0.00%"
"10/18/2016","6.675","6.675","6.675","6.675","","0.75%"
"10/17/2016","6.625","6.625","6.625","6.625","","10.79%"
"10/13/2016","5.980","5.980","5.980","5.980","","0.08%"
"10/12/2016","5.975","5.975","5.975","5.975","","-0.08%"
"10/11/2016","5.980","5.980","5.980","5.980","","-0.08%"
"10/10/2016","5.985","5.985","5.985","5.985","","0.00%"
"10/07/2016","5.985","5.985","5.985","5.985","","0.25%"
"10/06/2016","5.970","5.970","5.970","5.970","","0.00%"
"10/05/2016","5.970","5.970","5.970","5.970","","-0.08%"
"10/04/2016","5.975","5.975","5.975","5.975","","0.42%"
"10/03/2016","5.950","5.950","5.950","5.950","","0.76%"
"09/30/2016","5.905","5.905","5.905","5.905","","1.11%"
"09/29/2016","5.840","5.840","5.840","5.840","","0.26%"
"09/28/2016","5.825","5.825","5.825","5.825","","1.04%"
"09/27/2016","5.765","5.765","5.765","5.765","","0.00%"
"09/26/2016","5.765","5.765","5.765","5.765","","0.70%"
"09/23/2016","5.725","5.725","5.725","5.725","","0.62%"
"09/22/2016","5.690","5.690","5.690","5.690","","0.00%"
"09/21/2016","5.690","5.690","5.690","5.690","","1.16%"
"09/20/2016","5.625","5.625","5.625","5.625","","0.00%"
"09/19/2016","5.625","5.625","5.625","5.625","","0.00%"
"09/16/2016","5.625","5.625","5.625","5.625","","2.83%"
"09/15/2016","5.470","5.470","5.470","5.470","","0.00%"
"09/14/2016","5.470","5.470","5.470","5.470","","-0.18%"
"09/13/2016","5.480","5.480","5.480","5.480","","0.55%"
"09/12/2016","5.450","5.450","5.450","5.450","","-0.55%"
"09/09/2016","5.480","5.480","5.480","5.480","","0.00%"
"09/08/2016","5.480","5.480","5.480","5.480","","0.83%"
"09/07/2016","5.435","5.435","5.435","5.435","","0.00%"
"09/06/2016","5.435","5.435","5.435","5.435","","0.00%"
"09/02/2016","5.435","5.435","5.435","5.435","","0.00%"
"09/01/2016","5.435","5.435","5.435","5.435","","0.00%"
"08/31/2016","5.435","5.435","5.435","5.435","","-0.46%"
"08/30/2016","5.460","5.460","5.460","5.460","","0.00%"
"08/29/2016","5.460","5.460","5.460","5.460","","-1.09%"
"08/26/2016","5.520","5.520","5.520","5.520","","-0.54%"
"08/25/2016","5.550","5.550","5.550","5.550","","0.00%"
"08/24/2016","5.550","5.550","5.550","5.550","","0.00%"
"08/23/2016","5.550","5.550","5.550","5.550","","-1.33%"
"08/22/2016","5.625","5.625","5.625","5.625","","0.00%"
"08/19/2016","5.625","5.625","5.625","5.625","","2.27%"
"08/18/2016","5.500","5.500","5.500","5.500","","0.00%"
"08/17/2016","5.500","5.500","5.500","5.500","","0.92%"
"08/16/2016","5.450","5.450","5.450","5.450","","-6.12%"
"08/15/2016","5.805","5.805","5.805","5.805","","0.00%"
"08/12/2016","5.805","5.805","5.805","5.805","","0.00%"
"08/11/2016","5.805","5.805","5.805","5.805","","0.00%"
"08/10/2016","5.805","5.805","5.805","5.805","","-0.26%"
"08/09/2016","5.820","5.820","5.820","5.820","","0.00%"
"08/08/2016","5.820","5.820","5.820","5.820","","-0.43%"
"08/05/2016","5.845","5.845","5.845","5.845","","0.00%"
"08/04/2016","5.845","5.845","5.845","5.845","","0.00%"
"08/03/2016","5.845","5.845","5.845","5.845","","-1.35%"
"08/02/2016","5.925","5.925","5.925","5.925","","-1.17%"
"08/01/2016","5.995","5.995","5.995","5.995","","0.00%"
"07/29/2016","5.995","5.995","5.995","5.995","","0.00%"
"07/28/2016","5.995","5.995","5.995","5.995","","0.00%"
"07/27/2016","5.995","5.995","5.995","5.995","","0.00%"
"07/26/2016","5.995","5.995","5.995","5.995","","0.00%"
"07/25/2016","5.995","5.995","5.995","5.995","","0.67%"
"07/22/2016","5.955","5.955","5.955","5.955","","1.36%"
"07/21/2016","5.875","5.875","5.875","5.875","","1.47%"
"07/20/2016","5.790","5.790","5.790","5.790","","0.78%"
"07/19/2016","5.745","5.745","5.745","5.745","","1.68%"
"07/18/2016","5.650","5.650","5.650","5.650","","7.11%"
"07/15/2016","5.275","5.275","5.275","5.275","","0.00%"
"07/14/2016","5.275","5.275","5.275","5.275","","0.19%"
"07/13/2016","5.265","5.265","5.265","5.265","","0.19%"
"07/12/2016","5.255","5.255","5.255","5.255","","0.19%"
"07/11/2016","5.245","5.245","5.245","5.245","","0.38%"
"07/08/2016","5.225","5.225","5.225","5.225","","0.58%"
"07/07/2016","5.195","5.195","5.195","5.195","","0.00%"
"07/06/2016","5.195","5.195","5.195","5.195","","0.00%"
"07/05/2016","5.195","5.195","5.195","5.195","","-0.38%"
"07/01/2016","5.215","5.215","5.215","5.215","","0.00%"
"06/30/2016","5.215","5.215","5.215","5.215","","-0.48%"
"06/29/2016","5.240","5.240","5.240","5.240","","0.00%"
"06/28/2016","5.240","5.240","5.240","5.240","","0.00%"
"06/27/2016","5.240","5.240","5.240","5.240","","-1.23%"
"06/24/2016","5.305","5.305","5.305","5.305","","0.00%"
"06/23/2016","5.305","5.305","5.305","5.305","","0.76%"
"06/22/2016","5.265","5.265","5.265","5.265","","0.00%"
"06/21/2016","5.265","5.265","5.265","5.265","","3.34%"
"06/20/2016","5.095","5.095","5.095","5.095","","0.89%"
"06/17/2016","5.050","5.050","5.050","5.050","","0.00%"
"06/16/2016","5.050","5.050","5.050","5.050","","4.45%"
"06/15/2016","4.835","4.835","4.835","4.835","","0.00%"
"06/14/2016","4.835","4.835","4.835","4.835","","0.00%"
"06/13/2016","4.835","4.835","4.835","4.835","","0.31%"
"06/10/2016","4.820","4.820","4.820","4.820","","0.42%"
"06/09/2016","4.800","4.800","4.800","4.800","","0.00%"
"06/08/2016","4.800","4.800","4.800","4.800","","0.00%"
"06/07/2016","4.800","4.800","4.800","4.800","","0.63%"
"06/06/2016","4.770","4.770","4.770","4.770","","0.32%"
"06/03/2016","4.755","4.755","4.755","4.755","","0.00%"
"06/02/2016","4.755","4.755","4.755","4.755","","1.39%"
"06/01/2016","4.690","4.690","4.690","4.690","","-0.42%"
"05/31/2016","4.710","4.710","4.710","4.710","","1.07%"
"05/27/2016","4.660","4.660","4.660","4.660","","0.00%"
"05/26/2016","4.660","4.660","4.660","4.660","","1.08%"
"05/25/2016","4.610","4.610","4.610","4.610","","0.00%"
"05/24/2016","4.610","4.610","4.610","4.610","","0.00%"
"05/23/2016","4.610","4.610","4.610","4.610","","0.00%"
"05/20/2016","4.610","4.610","4.610","4.610","","0.00%"
"05/19/2016","4.610","4.610","4.610","4.610","","0.00%"
"05/18/2016","4.610","4.610","4.610","4.610","","3.02%"
"05/17/2016","4.475","4.475","4.475","4.475","","0.00%"
"05/16/2016","4.475","4.475","4.475","4.475","","0.34%"
"05/12/2016","4.460","4.460","4.460","4.460","","0.11%"
"05/11/2016","4.455","4.455","4.455","4.455","","0.00%"
"05/10/2016","4.455","4.455","4.455","4.455","","0.00%"
"05/09/2016","4.455","4.455","4.455","4.455","","-0.34%"
"05/06/2016","4.470","4.470","4.470","4.470","","-0.67%"
"05/05/2016","4.500","4.500","4.500","4.500","","0.00%"
"05/04/2016","4.500","4.500","4.500","4.500","","-0.44%"
"05/03/2016","4.520","4.520","4.520","4.520","","-1.09%"
"05/02/2016","4.570","4.570","4.570","4.570","","0.00%"
"04/29/2016","4.570","4.570","4.570","4.570","","0.00%"
"04/28/2016","4.570","4.570","4.570","4.570","","0.66%"
"04/27/2016","4.540","4.540","4.540","4.540","","1.45%"
"04/26/2016","4.475","4.475","4.475","4.475","","1.47%"
"04/25/2016","4.410","4.410","4.410","4.410","","2.68%"
"04/22/2016","4.295","4.295","4.295","4.295","","0.00%"
"04/21/2016","4.295","4.295","4.295","4.295","","6.18%"
"04/20/2016","4.045","4.045","4.045","4.045","","1.13%"
"04/19/2016","4.000","4.000","4.000","4.000","","0.00%"
"04/18/2016","4.000","4.000","4.000","4.000","","-5.99%"
"04/07/2016","4.255","4.255","4.255","4.255","","0.00%"
"04/06/2016","4.255","4.255","4.255","4.255","","-0.23%"
"04/05/2016","4.265","4.265","4.265","4.265","","0.00%"
"04/04/2016","4.265","4.265","4.265","4.265","","-0.47%"
"04/01/2016","4.285","4.285","4.285","4.285","","0.00%"
"03/31/2016","4.285","4.285","4.285","4.285","","-0.70%"
"03/30/2016","4.315","4.315","4.315","4.315","","0.00%"
"03/29/2016","4.315","4.315","4.315","4.315","","0.00%"
"03/28/2016","4.315","4.315","4.315","4.315","","0.00%"
"03/24/2016","4.315","4.315","4.315","4.315","","0.00%"
"03/23/2016","4.315","4.315","4.315","4.315","","0.00%"
"03/22/2016","4.315","4.315","4.315","4.315","","0.00%"
"03/21/2016","4.315","4.315","4.315","4.315","","-1.93%"
"03/18/2016","4.400","4.400","4.400","4.400","","0.00%"
"03/17/2016","4.400","4.400","4.400","4.400","","0.00%"
"03/16/2016","4.400","4.400","4.400","4.400","","-1.35%"
